Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name,Host_Age,host_body_product,host_body_temp,Host_Diet,host_family_relationship,host_growth_cond,host_last_meal,host_life_stage,host_sex,host_taxid,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,perturbation,Platform,ReleaseDate,samp_store_temp,sample_acc,Sample Name,SRA Study,BIOME,collectiondate,env_package,feature,host_common_name,investigation_type,label,material,project_name,samp_mat_process,samp_size,samp_store_dur,specific_host,sub_species,chem_administration,collection_date,env_biome,env_feature,env_material,host
SRR5368822,WGS,757,PRJNA237795,SAMN02645115,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664078,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_2_feces_mg,SINGLE,RANDOM,METAGENOMIC,106,73,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560690,195_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,16 grams feces,1 to 6 months,195,domesticus,,,,,,
SRR5368815,WGS,747,PRJNA237795,SAMN02645120,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664071,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_7_feces_mg,SINGLE,RANDOM,METAGENOMIC,91,64,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560695,195_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,64 grams feces,36 to 6 months,195,domesticus,,,,,,
SRR5368807,WGS,743,PRJNA237795,SAMN02645131,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664063,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_5_feces_mg,SINGLE,RANDOM,METAGENOMIC,123,86,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560706,196_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,58 grams feces,30 to 6 months,196,domesticus,,,,,,
SRR5368812,WGS,770,PRJNA237795,SAMN02645125,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664068,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_1_feces_mg,SINGLE,RANDOM,METAGENOMIC,134,91,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560700,196_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,10 grams feces,1 to 6 months,196,domesticus,,,,,,
SRR5368810,WGS,760,PRJNA237795,SAMN02645127,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664066,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_2_feces_mg,SINGLE,RANDOM,METAGENOMIC,108,74,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560702,196_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,22 grams feces,1 to 6 months,196,domesticus,,,,,,
SRR5368804,WGS,753,PRJNA237795,SAMN02645132,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664060,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_7_feces_mg,SINGLE,RANDOM,METAGENOMIC,126,89,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560707,196_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,70 grams feces,42 to 6 months,196,domesticus,,,,,,
SRR5368796,WGS,731,PRJNA237795,SAMN02645143,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664052,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_5_feces_mg,SINGLE,RANDOM,METAGENOMIC,145,101,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560719,197_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,59 grams feces,31 to 6 months,197,domesticus,,,,,,
SRR5368801,WGS,761,PRJNA237795,SAMN02645137,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664057,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_1_feces_mg,SINGLE,RANDOM,METAGENOMIC,120,82,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560712,197_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,11 grams feces,1 to 6 months,197,domesticus,,,,,,
SRR5368799,WGS,747,PRJNA237795,SAMN02645139,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664055,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_2_feces_mg,SINGLE,RANDOM,METAGENOMIC,109,75,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560714,197_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,23 grams feces,1 to 6 months,197,domesticus,,,,,,
SRR5368793,WGS,743,PRJNA237795,SAMN02645144,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664049,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,197_7_feces_mg,SINGLE,RANDOM,METAGENOMIC,39,28,Sus scrofa domesticus,non-medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560718,197_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,71 grams feces,43 to 6 months,197,domesticus,,,,,,
SRR5368787,WGS,733,PRJNA237795,SAMN02645154,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664043,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_5_feces_mg,SINGLE,RANDOM,METAGENOMIC,57,40,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560729,198_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,53 grams feces,25 to 6 months,198,domesticus,,,,,,
SRR5368790,WGS,755,PRJNA237795,SAMN02645150,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664046,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_2_feces_mg,SINGLE,RANDOM,METAGENOMIC,82,57,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560725,198_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,17 grams feces,1 to 6 months,198,domesticus,,,,,,
SRR5368784,WGS,742,PRJNA237795,SAMN02645155,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664040,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,198_7_feces_mg,SINGLE,RANDOM,METAGENOMIC,43,31,Sus scrofa domesticus,medicated,LS454,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560730,198_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,65 grams feces,37 to 6 months,198,domesticus,,,,,,
SRR5368902,RNA-Seq,100,PRJNA237795,SAMN02645023,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664158,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,187_5_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,6531,4388,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560599,187_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,187,domesticus,,,,,,
SRR5368907,RNA-Seq,100,PRJNA237795,SAMN02645017,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664163,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,187_1_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,3888,2679,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560593,187_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,187,domesticus,,,,,,
SRR5368905,RNA-Seq,99,PRJNA237795,SAMN02645019,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664161,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,187_2_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,6880,5056,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560594,187_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,187,domesticus,,,,,,
SRR5368899,RNA-Seq,99,PRJNA237795,SAMN02645024,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664155,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,187_7_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,5603,3849,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560598,187_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,187,domesticus,,,,,,
SRR5368891,RNA-Seq,99,PRJNA237795,SAMN02645035,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664147,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,188_5_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,6678,4923,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560611,188_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,domesticus,,,,,,
SRR5368896,RNA-Seq,100,PRJNA237795,SAMN02645029,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664152,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,188_1_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,5876,4072,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560604,188_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,domesticus,,,,,,
SRR5368894,RNA-Seq,100,PRJNA237795,SAMN02645031,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664150,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,188_2_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,8300,5692,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560606,188_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,domesticus,,,,,,
SRR5368888,RNA-Seq,100,PRJNA237795,SAMN02645036,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664144,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,188_7_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,2720,1726,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560610,188_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,188,domesticus,,,,,,
SRR5368879,RNA-Seq,100,PRJNA237795,SAMN02645047,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664135,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,189_5_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,4846,3403,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560622,189_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,domesticus,,,,,,
SRR5368885,RNA-Seq,100,PRJNA237795,SAMN02645041,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664141,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,189_1_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,2937,2037,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560616,189_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,domesticus,,,,,,
SRR5368883,RNA-Seq,99,PRJNA237795,SAMN02645043,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664139,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,189_2_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,2996,2116,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560618,189_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,domesticus,,,,,,
SRR5368876,RNA-Seq,100,PRJNA237795,SAMN02645048,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664132,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,189_7_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,9428,6631,gut metagenome,medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560623,189_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,189,domesticus,,,,,,
SRR5368867,RNA-Seq,99,PRJNA237795,SAMN02645059,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664123,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,190_5_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,5037,3452,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560634,190_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,domesticus,,,,,,
SRR5368873,RNA-Seq,100,PRJNA237795,SAMN02645053,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664129,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,190_1_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,3029,2150,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560628,190_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,domesticus,,,,,,
SRR5368871,RNA-Seq,99,PRJNA237795,SAMN02645055,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664127,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,190_2_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,2704,1852,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560630,190_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,domesticus,,,,,,
SRR5368864,RNA-Seq,99,PRJNA237795,SAMN02645060,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664120,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,Illumina HiSeq 2000,190_7_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,4915,3621,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560635,190_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,domesticus,,,,,,
SRR5368856,RNA-Seq,99,PRJNA237795,SAMN02645071,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664112,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,191_5_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,6469,4546,Sus scrofa domesticus,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560646,191_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,56 grams feces,28 to 6 months,191,domesticus,,,,,,
SRR5368861,RNA-Seq,99,PRJNA237795,SAMN02645065,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664117,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,191_1_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,8951,6461,gut metagenome,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560640,191_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,191,domesticus,,,,,,
SRR5368859,RNA-Seq,99,PRJNA237795,SAMN02645067,IOWA STATE UNIVERSITY,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2664115,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,Illumina HiSeq 2000,191_2_feces_mt,SINGLE,cDNA,METATRANSCRIPTOMIC,2405,1634,Sus scrofa domesticus,non-medicated,ILLUMINA,2017-04-03T00:00:00Z,-20 degrees Celsius,SRS560642,191_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,20 grams feces,1 to 6 months,191,domesticus,,,,,,
